path,reason,possible_categories,evidence
sw_plc/bwhull.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_plc_mdrn,sw_cr_creature/bwing.mdl; sw_cr_creature/bwing.mdl; sw_cr_creature/bwing.mdl; sw_cr_creature/bwing.mdl; sw_cr_creature/bwing.mdl; sw_cr_creature/bwing.mdl; sw_cr_creature/bwing.mdl; sw_cr_creature/bwing.mdl
sw_plc/bwwing.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_plc_mdrn,sw_cr_creature/bwing.mdl; sw_cr_creature/bwing.mdl; sw_cr_creature/bwingsm.mdl; sw_cr_creature/bwingsm.mdl; sw_plc_mdrn/plc_bwing.mdl; sw_plc_mdrn/plc_bwing.mdl
sw_plc/byhandle.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_weapon,sw_plc_mdrn/vos_multimelta.mdl; sw_weapon/wbwsh_m_015.mdl; sw_weapon/wbwxh_m_042.mdl; sw_weapon/wbwxh_m_082.mdl; sw_weapon/wbwxh_m_083.mdl; sw_weapon/wbwxh_m_083.mdl; sw_weapon/wbwxh_m_083.mdl; sw_weapon/wbwxh_m_084.mdl
sw_plc/camel.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_item,sw_cr_creature/c_dcamel.mdl; sw_item/it_smlmisc_099.mdl; sw_item/it_smlmisc_106.mdl
sw_plc/canister.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_weapon,sw_plc_mdrn/vos_boltgun.mdl; sw_weapon/wbwsh_m_015.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl
sw_plc/canisterct.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_weapon,sw_plc_mdrn/vos_boltgun.mdl; sw_weapon/wbwsh_m_015.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl; sw_weapon/wbwxh_m_061.mdl
sw_plc/ceiling_light.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_modernex; sw_t_shadowrun,sw_t_modernex/dgt04_d18_01.mdl; sw_t_modernex/dgt04_d18_02.mdl; sw_t_modernex/dgt04_d19_01.mdl; sw_t_modernex/dgt04_d19_02.mdl; sw_t_modernex/dgt04_d19_03.mdl; sw_t_modernex/dgt04_d19_04.mdl; sw_t_modernex/dgt04_d20_01.mdl; sw_t_modernex/dgt04_d20_02.mdl
sw_plc/cigar.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_item; sw_plc_mdrn,sw_item/it_mod_002.mdl; sw_item/it_mod_003.mdl; sw_plc_mdrn/jvb_cigar01.mdl
sw_plc/cockpit.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_plc_mdrn; sw_t_starship,sw_plc_cep/sja_acash01.mdl; sw_plc_mdrn/v_awing.mdl; sw_plc_mdrn/v_awing.mdl; sw_plc_mdrn/v_awing.mdl; sw_plc_mdrn/v_awing.mdl; sw_plc_mdrn/v_awing.mdl; sw_plc_mdrn/v_awing.mdl; sw_plc_mdrn/v_awing.mdl
sw_plc/comp1glass.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_starship,sw_plc_mdrn/mod01_o01_06.mdl; sw_plc_mdrn/mod01_o01_06.mdl; sw_plc_mdrn/mod01_o01_06.mdl; sw_t_starship/fci01_a01_14.mdl; sw_t_starship/fci01_a01_14.mdl
sw_plc/concrete01.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_futcity; sw_t_suburb,sw_t_futcity/fcx01_x01_01.mdl; sw_t_futcity/fcx01_x01_02.mdl; sw_t_suburb/udp1_b06_33.mdl; sw_t_suburb/udp1_b06_33.mdl; sw_t_suburb/udp1_b06_33.mdl
sw_plc/concrete_07.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_modernex; sw_t_shadowrun,sw_t_modernex/dgt04_e05_01.mdl; sw_t_modernex/dgt04_e05_01.mdl; sw_t_modernex/dgt04_e05_01.mdl; sw_t_modernex/dgt04_e05_01.mdl; sw_t_modernex/dgt04_e05_01.mdl; sw_t_modernex/dgt04_e05_01.mdl; sw_t_modernex/dgt04_e05_01.mdl; sw_t_modernex/dgt04_e05_01.mdl
sw_plc/concrete_08.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_modernex; sw_t_shadowrun,sw_t_modernex/dgt04_a01_01.mdl; sw_t_modernex/dgt04_a01_01.mdl; sw_t_modernex/dgt04_a01_01.mdl; sw_t_modernex/dgt04_a01_01.mdl; sw_t_modernex/dgt04_a01_01.mdl; sw_t_modernex/dgt04_a01_01.mdl; sw_t_modernex/dgt04_a01_01.mdl; sw_t_modernex/dgt04_a01_01.mdl
sw_plc/concrete_29.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_modernex; sw_t_shadowrun,sw_t_modernex/dgt04_e09_42.mdl; sw_t_modernex/dgt04_e09_43.mdl; sw_t_modernex/dgt04_e09_43.mdl; sw_t_modernex/dgt04_e09_44.mdl; sw_t_modernex/dgt04_e09_45.mdl; sw_t_modernex/dgt04_e11_07.mdl; sw_t_modernex/dgt04_e12_05.mdl; sw_t_modernex/dgt05_i02_01.mdl
sw_plc/console.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_plc_mdrn,sw_plc_cep/pkt_sfconsole01.mdl; sw_plc_mdrn/mod01_o01_06.mdl; sw_plc_mdrn/mod01_o01_06.mdl
sw_plc/console.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_plc_mdrn,sw_plc_cep/pkt_sfconsole01.mdl; sw_plc_mdrn/mod01_o01_06.mdl; sw_plc_mdrn/mod01_o01_06.mdl
sw_plc/cq_furnit.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_scifibase,sw_plc_mdrn/cqarm01.mdl; sw_plc_mdrn/cqarm01.mdl; sw_plc_mdrn/cqarm02.mdl; sw_plc_mdrn/cqarm02.mdl; sw_plc_mdrn/cqarm02.mdl; sw_plc_mdrn/cqbank01.mdl; sw_plc_mdrn/cqbed01.mdl; sw_plc_mdrn/cqbed01.mdl
sw_plc/cq_light.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_scifibase,sw_plc_mdrn/cqcompt01.mdl; sw_plc_mdrn/cqdesk01.mdl; sw_plc_mdrn/cqentrance11.mdl; sw_plc_mdrn/cqhouse11.mdl; sw_plc_mdrn/cqhouse11.mdl; sw_plc_mdrn/cqhouse11.mdl; sw_plc_mdrn/cqhouse11.mdl; sw_plc_mdrn/cqhouse11.mdl
sw_plc/cqmetal01.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_scifibase,sw_plc_mdrn/cqarm01.mdl; sw_plc_mdrn/cqarm02.mdl; sw_plc_mdrn/cqbank01.mdl; sw_plc_mdrn/cqbed01.mdl; sw_plc_mdrn/cqbed01.mdl; sw_plc_mdrn/cqbed02.mdl; sw_plc_mdrn/cqcompt01.mdl; sw_plc_mdrn/cqcompt01.mdl
sw_plc/cqpanel01.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_cepdrow; sw_t_scifibase,sw_plc_mdrn/cqcompt02.mdl; sw_plc_mdrn/cqcompt03.mdl; sw_plc_mdrn/cqcomput01.mdl; sw_plc_mdrn/cqrak01.mdl; sw_plc_mdrn/cqrak01.mdl; sw_plc_mdrn/cqrak01.mdl; sw_plc_mdrn/cqrak01.mdl; sw_plc_mdrn/cqrak01.mdl
sw_plc/cqroof01.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_scifibase,sw_plc_mdrn/cqentrance11.mdl; sw_plc_mdrn/cqentrance11.mdl; sw_plc_mdrn/cqentrance11.mdl; sw_plc_mdrn/cqentrance11.mdl; sw_plc_mdrn/cqentrance11.mdl; sw_plc_mdrn/cqentrance11.mdl; sw_plc_mdrn/cqentrance11.mdl; sw_plc_mdrn/cqentrance11.mdl
sw_plc/crate02.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_facility,sw_plc_mdrn/psi_crate7.mdl; sw_plc_mdrn/psi_crate7.mdl; sw_t_facility/tbx78_a02_02.mdl
sw_plc/crate03.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_facility,sw_plc_mdrn/psi_crate8.mdl; sw_t_facility/tbx78_a02_02.mdl
sw_plc/crate04.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_facility,sw_plc_mdrn/psi_crate9.mdl; sw_t_facility/tbx78_a02_02.mdl
sw_plc/crf.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_pt_chest; sw_weapon,sw_pt_chest/pmh0_chest186.mdl; sw_weapon/wbwsl_m_181.mdl; sw_weapon/wbwsl_m_182.mdl; sw_weapon/wbwxh_m_133.mdl; sw_weapon/wbwxl_m_181.mdl; sw_weapon/wbwxl_m_182.mdl
sw_plc/crystal01.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_t_secbase; sw_t_secretbs,sw_plc_cep/zlc_fky_n41.mdl; sw_plc_cep/zlc_fky_n42.mdl; sw_plc_cep/zlc_fky_n43.mdl; sw_plc_cep/zlc_fky_n44.mdl; sw_plc_cep/zlc_fky_n45.mdl; sw_plc_cep/zlc_fky_n46.mdl; sw_plc_cep/zlc_fky_n47.mdl; sw_t_secbase/tcdh0_r02_01.mdl
sw_plc/crystal01.txi,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_t_secbase; sw_t_secretbs,sw_plc_cep/zlc_fky_n41.mdl; sw_plc_cep/zlc_fky_n42.mdl; sw_plc_cep/zlc_fky_n43.mdl; sw_plc_cep/zlc_fky_n44.mdl; sw_plc_cep/zlc_fky_n45.mdl; sw_plc_cep/zlc_fky_n46.mdl; sw_plc_cep/zlc_fky_n47.mdl; sw_t_secbase/tcdh0_r02_01.mdl
sw_plc/ctown_build1.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_futcity; sw_t_starship,sw_t_futcity/cor01_b01_04.mdl; sw_t_futcity/cor01_b01_10.mdl; sw_t_futcity/cor01_b01_12.mdl; sw_t_futcity/fcx01_p01_01.mdl; sw_t_futcity/fcx01_q01_01.mdl; sw_t_futcity/fcx01_q01_01.mdl; sw_t_futcity/fcx01_r01_01.mdl; sw_t_futcity/fcx01_t01_03.mdl
sw_plc/ctown_build7.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_futcity; sw_t_starship,sw_t_futcity/fcx01_p01_01.mdl; sw_t_starship/fci01_b01_01.mdl; sw_t_starship/fci01_k01_14.mdl
sw_plc/ctown_wal_id8.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_futcity; sw_t_starship,sw_t_futcity/fcx01_p01_01.mdl; sw_t_futcity/fcx01_t01_03.mdl; sw_t_futcity/fcx01_t01_04.mdl; sw_t_futcity/fcx01_t01_05.mdl; sw_t_futcity/fcx01_t01_06.mdl; sw_t_futcity/fcx01_t01_08.mdl; sw_t_futcity/fcx01_t01_09.mdl; sw_t_futcity/fcx01_t01_10.mdl
sw_plc/d_ground03.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_futcity; sw_t_starship,sw_t_futcity/cor01_b01_07.mdl; sw_t_futcity/cor01_b01_11.mdl; sw_t_futcity/cor01_b01_11.mdl; sw_t_futcity/cor01_b01_13.mdl; sw_t_futcity/cor01_b01_13.mdl; sw_t_futcity/fcx01_e01_01.mdl; sw_t_futcity/fcx01_e01_01.mdl; sw_t_futcity/fcx01_e01_02.mdl
sw_plc/d_ground04.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_skybox; sw_t_futcity,sw_skybox/narsky_001.mdl; sw_t_futcity/fcx01_g01_10.mdl; sw_t_futcity/fcx01_g01_11.mdl; sw_t_futcity/fcx01_n01_01.mdl; sw_t_futcity/fcx01_n01_02.mdl; sw_t_futcity/fcx01_n01_03.mdl; sw_t_futcity/fcx01_n01_04.mdl
sw_plc/d_wall.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_skybox; sw_t_futcity; sw_t_starship,sw_skybox/narsky_001.mdl; sw_t_futcity/fcx01_n01_01.mdl; sw_t_futcity/fcx01_n01_01.mdl; sw_t_futcity/fcx01_n01_02.mdl; sw_t_futcity/fcx01_n01_02.mdl; sw_t_futcity/fcx01_n01_03.mdl; sw_t_futcity/fcx01_n01_03.mdl; sw_t_futcity/fcx01_n01_04.mdl
sw_plc/danger.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_starship,sw_plc_mdrn/cqhouse11.mdl; sw_plc_mdrn/cqhouse11.mdl; sw_plc_mdrn/cqhouse12.mdl; sw_plc_mdrn/cqhouse12.mdl; sw_plc_mdrn/cqhouse14.mdl; sw_plc_mdrn/cqhouse14.mdl; sw_plc_mdrn/cqhouse15.mdl; sw_plc_mdrn/cqhouse15.mdl
sw_plc/ddgmetal.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_weapon,sw_plc_mdrn/vos_boltgun.mdl; sw_weapon/wbwsh_m_015.mdl; sw_weapon/wbwsh_m_015.mdl; sw_weapon/wbwxh_m_082.mdl; sw_weapon/wbwxl_m_025.mdl; sw_weapon/wbwxl_m_026.mdl
sw_plc/detail.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_treetop,sw_plc_mdrn/mod01_o01_06.mdl; sw_t_treetop/thf02_h04_13.mdl; sw_t_treetop/thf02_r01_13.mdl; sw_t_treetop/thf02_r01_21.mdl; sw_t_treetop/thf02_r01_23.mdl; sw_t_treetop/thf02_r01_24.mdl; sw_t_treetop/thf02_r01_33.mdl; sw_t_treetop/thf02_r01_34.mdl
sw_plc/detail.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_treetop,sw_plc_mdrn/mod01_o01_06.mdl; sw_t_treetop/thf02_h04_13.mdl; sw_t_treetop/thf02_r01_13.mdl; sw_t_treetop/thf02_r01_21.mdl; sw_t_treetop/thf02_r01_23.mdl; sw_t_treetop/thf02_r01_24.mdl; sw_t_treetop/thf02_r01_33.mdl; sw_t_treetop/thf02_r01_34.mdl
sw_plc/dgreenrmetal.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_weapon,sw_plc_mdrn/vos_40ksniper.mdl; sw_weapon/wbwxl_m_016.mdl; sw_weapon/wbwxl_m_035.mdl
sw_plc/diary.dds,Raw binary token matched but could not verify actual resource declaration; leave unchanged,,sw_plc_mdrn/jvb_diary01.mdl; sw_plc_mdrn/jvb_diary02.mdl
sw_plc/dock_rope.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_modernex; sw_t_wildland,sw_t_modernex/dgt05_w25_011.mdl; sw_t_modernex/dgt05_w25_011.mdl; sw_t_modernex/dgt05_w25_111.mdl; sw_t_modernex/dgt05_w25_111.mdl; sw_t_modernex/dgt05_w25_111.mdl; sw_t_modernex/dgt05_w25_111.mdl; sw_t_modernex/dgt05_w25_111.mdl; sw_t_modernex/dgt05_w25_111.mdl
sw_plc/doorframe.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_door; sw_t_cepdesert; sw_t_cepforest; sw_t_cepfrozen; sw_t_jungle; sw_t_planet; sw_t_tatooine,sw_door/t_door92.mdl; sw_door/t_door92.mdl; sw_door/t_door92.mdl; sw_door/t_door92.mdl; sw_door/t_door92.mdl; sw_door/t_door92.mdl; sw_door/t_door92.mdl; sw_door/t_door92.mdl
sw_plc/exhaust.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_vehicle; sw_t_cepcityex; sw_t_cepforest; sw_t_cepfrozen; sw_t_ceprural; sw_t_cepunder; sw_t_cepwinter; sw_t_jungle; sw_t_season; sw_t_suburb,sw_cr_vehicle/c_fl_lybs.mdl; sw_cr_vehicle/c_fl_orbs.mdl; sw_t_cepcityex/zcn01_a42_13.mdl; sw_t_cepcityex/zcn01_a42_13.mdl; sw_t_cepcityex/zcn01_a42_13.mdl; sw_t_cepcityex/zcn01_a42_13.mdl; sw_t_cepcityex/zcn01_a42_13.mdl; sw_t_cepcityex/zcn01_a42_13.mdl
sw_plc/fern2.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_t_jungle,sw_plc_cep/zlc_h67.mdl; sw_plc_cep/zlc_h67.mdl; sw_plc_cep/zlc_h67.mdl; sw_plc_cep/zlc_h67.mdl; sw_plc_cep/zlc_h67.mdl; sw_plc_cep/zlc_h67.mdl; sw_plc_cep/zlc_h67.mdl; sw_plc_cep/zlc_h67.mdl
sw_plc/floor00.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_futcity; sw_t_starship,sw_t_futcity/fcx01_h01_02.mdl; sw_t_futcity/fcx01_h01_02.mdl; sw_t_futcity/fcx01_h01_03.mdl; sw_t_futcity/fcx01_h01_03.mdl; sw_t_futcity/fcx01_h01_03.mdl; sw_t_futcity/fcx01_h01_04.mdl; sw_t_futcity/fcx01_h01_04.mdl; sw_t_futcity/fcx01_h01_05.mdl
sw_plc/floor01.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_beholder; sw_t_castle1; sw_t_cepbehold; sw_t_cepcityex; sw_t_cepcityin; sw_t_cepcrypt; sw_t_cepunder; sw_t_crypt; sw_t_futcity; sw_t_jungle; sw_t_metalint; sw_t_office; sw_t_planet; sw_t_season; sw_t_secbase; sw_t_secretbs; sw_t_starship; sw_t_suburb; sw_t_treetop,sw_plc_mdrn/mdrnfloor_01m.mdl; sw_plc_mdrn/mdrnfloor_02m.mdl; sw_plc_mdrn/mdrnfloor_03m.mdl; sw_plc_mdrn/mdrnfloor_04m.mdl; sw_plc_mdrn/mdrnfloor_05m.mdl; sw_plc_mdrn/mdrnfloor_06m.mdl; sw_plc_mdrn/mdrnfloor_07m.mdl; sw_plc_mdrn/mdrnfloor_08m.mdl
sw_plc/fwhold_blue.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_item; sw_weapon,sw_item/it_torch_010.mdl; sw_weapon/wblcl_m_101.mdl
sw_plc/fwhold_green.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_item; sw_weapon,sw_item/it_torch_010.mdl; sw_weapon/wblcl_m_101.mdl
sw_plc/fwhold_red.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_item; sw_weapon,sw_item/it_torch_010.mdl; sw_item/it_torch_013.mdl; sw_weapon/wblcl_m_101.mdl
sw_plc/g36_hdle.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_weapon,sw_plc_cep/vos_rfl_stand7.mdl; sw_weapon/wbwsl_m_082.mdl; sw_weapon/wbwsl_m_083.mdl; sw_weapon/wbwsl_m_084.mdl; sw_weapon/wbwxh_m_122.mdl; sw_weapon/wbwxl_m_251.mdl
sw_plc/g36_main.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_weapon,sw_plc_cep/vos_rfl_stand7.mdl; sw_weapon/wbwsl_m_082.mdl; sw_weapon/wbwsl_m_083.mdl; sw_weapon/wbwsl_m_084.mdl; sw_weapon/wbwxh_m_122.mdl; sw_weapon/wbwxl_m_251.mdl
sw_plc/g36_stuf.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_weapon,sw_plc_cep/vos_rfl_stand7.mdl; sw_weapon/wbwsl_m_082.mdl; sw_weapon/wbwsl_m_083.mdl; sw_weapon/wbwsl_m_084.mdl; sw_weapon/wbwxh_m_122.mdl; sw_weapon/wbwxl_m_251.mdl
sw_plc/generator.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_starship,sw_plc_mdrn/mod01_o01_06.mdl; sw_plc_mdrn/mod01_o01_06.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl
sw_plc/generator.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_starship,sw_plc_mdrn/mod01_o01_06.mdl; sw_plc_mdrn/mod01_o01_06.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl; sw_t_starship/fci01_m02_01.mdl
sw_plc/greendisplay.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_weapon,sw_plc_mdrn/vos_multimelta.mdl; sw_weapon/wbwxh_m_042.mdl
sw_plc/gren.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_item; sw_plc_mdrn,sw_item/it_x1_gren_015.mdl; sw_plc_mdrn/agrand.mdl
sw_plc/gren_barrel.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_weapon,sw_plc_mdrn/vos_stg_gun2.mdl; sw_weapon/wbwln_b_031.mdl; sw_weapon/wbwln_b_041.mdl; sw_weapon/wbwln_b_101.mdl; sw_weapon/wbwln_t_021.mdl; sw_weapon/wbwln_t_031.mdl; sw_weapon/wbwln_t_041.mdl; sw_weapon/wbwln_t_051.mdl
sw_plc/grey_city_metal.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_modernex; sw_t_shadowrun,sw_t_modernex/dgt04_e09_58.mdl; sw_t_modernex/dgt04_e09_63.mdl; sw_t_modernex/dgw01_d31_01.mdl; sw_t_modernex/dgw01_d31_01.mdl; sw_t_modernex/dgw01_d32_01.mdl; sw_t_modernex/dgw01_d32_01.mdl; sw_t_modernex/dgw01_d33_01.mdl; sw_t_modernex/dgw01_d35_01.mdl
sw_plc/gris3.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_skybox; sw_t_futcity; sw_t_starship,sw_skybox/narsky_001.mdl; sw_skybox/narsky_001.mdl; sw_skybox/narsky_001.mdl; sw_t_futcity/fcx01_j01_01.mdl; sw_t_futcity/fcx01_j01_01.mdl; sw_t_futcity/fcx01_j01_01.mdl; sw_t_futcity/fcx01_j01_01.mdl; sw_t_futcity/fcx01_j01_01.mdl
sw_plc/hammerhead.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_cr_vehicle; sw_t_secbase; sw_t_secretbs,sw_cr_creature/c_hammerhead.mdl; sw_cr_vehicle/c_js_serendi.mdl; sw_cr_vehicle/c_n_hhead.mdl; sw_cr_vehicle/c_rep_hhead.mdl; sw_cr_vehicle/c_sith_hhead.mdl; sw_t_secbase/tcdh0_s04_01.mdl; sw_t_secbase/tcdh0_t20_01.mdl; sw_t_secretbs/tjsb0_s04_01.mdl
sw_plc/hand_prints_a.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_cep; sw_plc_mdrn,sw_plc_cep/zlc_j80.mdl; sw_plc_mdrn/vos_window_5.mdl
sw_plc/handguntex1.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_weapon,sw_plc_mdrn/vos_scifigun15.mdl; sw_weapon/wbwsh_m_103.mdl; sw_weapon/wbwsh_m_103.mdl; sw_weapon/wbwsh_m_103.mdl; sw_weapon/wbwsh_m_103.mdl; sw_weapon/wbwsh_m_103.mdl; sw_weapon/wbwsh_m_103.mdl; sw_weapon/wbwsh_m_103.mdl
sw_plc/handguntex2.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_weapon,sw_plc_mdrn/vos_scifigun15.mdl; sw_weapon/wbwsh_m_103.mdl; sw_weapon/wbwsh_m_103.mdl; sw_weapon/wbwsh_m_104.mdl; sw_weapon/wbwsh_m_104.mdl; sw_weapon/wbwsl_111.mdl; sw_weapon/wbwsl_111.mdl
sw_plc/helm_tex_01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc/hosp_win01.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_modernex; sw_t_shadowrun,sw_t_modernex/dgt04_e09_42.mdl; sw_t_modernex/dgt04_e09_42.mdl; sw_t_modernex/dgt04_e09_43.mdl; sw_t_modernex/dgt04_e09_43.mdl; sw_t_modernex/dgt04_e09_44.mdl; sw_t_modernex/dgt04_e09_44.mdl; sw_t_modernex/dgt04_e09_45.mdl; sw_t_modernex/dgt04_e09_45.mdl
sw_plc/hullblue.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_vehicle; sw_plc_mdrn,sw_cr_vehicle/tiefightersm.mdl; sw_cr_vehicle/tiefightersm.mdl; sw_cr_vehicle/tiefightersm.mdl; sw_cr_vehicle/tiefightersm.mdl; sw_cr_vehicle/tiefightersm.mdl; sw_cr_vehicle/tiefightersm.mdl; sw_cr_vehicle/tiefightersm.mdl; sw_cr_vehicle/tiefightersm.mdl
sw_plc/inexpugnable_l.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_cr_vehicle,sw_cr_creature/c_inexpungible.mdl; sw_cr_vehicle/c_rep_inexpL.mtr
sw_plc/is-blue.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_vehicle; sw_plc_mdrn,sw_cr_vehicle/impshuttle.mdl; sw_cr_vehicle/impshuttle.mdl; sw_cr_vehicle/impshuttlesm.mdl; sw_cr_vehicle/impshuttlesm.mdl; sw_plc_mdrn/impshuttleplc.mdl; sw_plc_mdrn/impshuttleplc.mdl
